brcode,tran_type,d_date,tran_month,item_code,qty,day,month,year,quarter,week,day_type
109,Sale,2018-02-27,February,201975,6,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,208501,3,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,326899,20,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,208501,2,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,208501,2,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,324411,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,202470,2,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,201975,12,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,208501,3,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,233539,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,201975,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,201975,7,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,310183,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,233539,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,324411,1,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,233539,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,203999,5,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,201975,8,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,201975,2,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,323007,2,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,201975,15,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,208501,4,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,203999,5,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,208501,3,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,201975,3,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,208501,5,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,310183,1,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,208501,3,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,203999,5,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,233539,1,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,323007,1,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,310183,1,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,208501,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,233539,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,233539,2,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,233384,1,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,310183,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,324411,1,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,208501,2,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,233539,1,27,2,2018,4,8,weekday
109,Sale,2018-02-27,February,208501,2,27,2,2018,4,8,weekday
3,Sale,2018-02-27,February,208501,1,27,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,233539,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,202470,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,201975,4,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,202470,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,201975,3,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,233539,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,201975,2,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,206115,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,10,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,3,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,2,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,202470,4,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,202470,2,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,201975,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,3,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,233539,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,233539,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,2,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,203999,10,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,3,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,203999,5,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,233384,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,3,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,3,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,324411,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,202470,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,233539,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,203999,5,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,201975,6,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,323007,2,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,201975,5,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,201975,4,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,3,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,233539,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,2,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,2,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,4,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,3,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,324411,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,233539,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,202470,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,203999,40,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,202470,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,206115,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,201975,12,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,310183,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,326899,1,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,202470,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,201975,6,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,201975,3,28,2,2018,4,8,weekday
109,Sale,2018-02-28,February,208501,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,208501,1,28,2,2018,4,8,weekday
3,Sale,2018-02-28,February,233384,2,28,2,2018,4,8,weekday
3,Sale,2018-03-01,March,208501,2,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,233539,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,203999,5,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,326899,15,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,310183,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,202470,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,208501,3,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,203999,55,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,3,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,233539,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,4,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,233539,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,2,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,326899,20,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,208501,6,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,201975,12,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,310183,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,6,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,203999,10,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,208501,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,3,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,3,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,208501,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,202470,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,324411,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,208501,9,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,201975,6,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,206115,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,2,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,208501,2,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,202470,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,326899,20,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,201975,2,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,233539,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,201975,4,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,202470,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,201975,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,201975,12,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,233539,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,201975,12,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,233539,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,206115,4,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,310183,400,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,202470,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,324411,1,1,3,2018,4,8,weekday
3,Sale,2018-03-01,March,201975,6,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,203999,5,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,3,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,233384,1,1,3,2018,4,8,weekday
109,Sale,2018-03-01,March,208501,1,1,3,2018,4,8,weekday
3,Sale,2018-03-02,March,208501,2,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,324411,3,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,208501,4,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,203999,40,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,203999,5,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,233384,1,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,324411,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,233384,1,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,233384,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,310183,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,203999,5,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,324411,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,202470,2,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,203999,10,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,324411,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,208501,1,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,324411,2,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,202470,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,208501,3,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,201975,2,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,206115,3,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,310183,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,208501,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,208501,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,323007,1,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,324411,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,233384,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,310183,1,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,326899,20,2,3,2018,4,8,weekday
109,Sale,2018-03-02,March,203999,5,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,201975,6,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,208501,1,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,202470,1,2,3,2018,4,8,weekday
3,Sale,2018-03-02,March,233384,1,2,3,2018,4,8,weekday
3,Sale,2018-03-03,March,201975,2,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,208501,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,203999,15,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,206115,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,203999,5,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,323007,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,201975,4,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,2,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,233539,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,326899,10,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,310183,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,203999,5,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,208501,4,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,203999,10,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,310183,200,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,310183,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,203999,15,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,206115,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,324411,4,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,203999,15,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,3,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,201975,12,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,326899,17,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,326899,3,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,206115,2,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,233384,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,203999,5,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,326899,2,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,2,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,203999,5,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,3,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,233539,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,233384,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,203999,5,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,206115,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,233384,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,202470,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,310183,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,228187,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,310183,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,206115,2,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,208501,3,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,233384,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,202470,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,2,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,310183,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,202470,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,201975,3,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,1,3,3,2018,4,8,weekend
3,Sale,2018-03-03,March,233539,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,326899,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,203999,5,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,208501,1,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,326899,9,3,3,2018,4,8,weekend
109,Sale,2018-03-03,March,203999,10,3,3,2018,4,8,weekend
109,Sale,2018-03-04,March,202470,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,10,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,3,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,233539,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,202470,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,233539,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,202470,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,203999,50,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,203999,50,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,9,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,326899,2,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,233384,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,310183,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,233539,1,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,208501,2,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,324411,2,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,233539,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,310183,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,4,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,2,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,203999,10,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,3,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,202470,2,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,323007,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,326899,6,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,2,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,202470,1,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,233539,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,310183,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,202470,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,233384,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,310183,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,310183,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,203999,5,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,201975,2,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,3,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,208501,3,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,310183,1,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,324411,1,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,208501,4,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,324411,1,4,3,2018,4,9,weekend
109,Sale,2018-03-04,March,202470,1,4,3,2018,4,9,weekend
3,Sale,2018-03-04,March,206115,2,4,3,2018,4,9,weekend
109,Sale,2018-03-05,March,310183,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,3,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,202470,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,202470,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,11,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,233384,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,203999,5,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,233539,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,6,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,8,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,203999,10,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,203999,40,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,2,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,12,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,10,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,12,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,324411,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,9,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,326899,15,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,203999,15,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,4,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,233539,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,310183,5,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,2,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,4,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,4,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,10,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,3,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,3,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,4,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,4,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,2,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,323007,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,202470,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,233539,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,2,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,233539,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,206115,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,3,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,2,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,4,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,2,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,3,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,3,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,310183,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,6,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,202470,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,228187,6,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,233539,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,8,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,208501,10,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,233539,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,310183,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,202470,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,203999,20,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,233539,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,2,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,310183,1,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,201975,4,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,233539,2,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,201975,6,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,208501,4,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,203999,5,5,3,2018,4,9,weekday
3,Sale,2018-03-05,March,233384,1,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,201975,2,5,3,2018,4,9,weekday
109,Sale,2018-03-05,March,326899,20,5,3,2018,4,9,weekday
3,Sale,2018-03-06,March,310183,1,6,3,2018,4,9,weekday
3,Sale,2018-03-06,March,208501,3,6,3,2018,4,9,weekday
3,Sale,2018-03-06,March,233384,1,6,3,2018,4,9,weekday
